"","V1","V2","V3","V4","V5","V6","V7"
"18",0.987288127610603,0.00997989468160421,0.0474881427335227,0.825703045150506,0.29534090980124,0.426730456170714,0.575203889715951
"19",0.0928636936166089,0.301215036406746,0.879847088386002,0.129638515416015,0.22660170099854,0.00865885267462956,0.325205213368319
"20",0.11912623339891,0.956419768344223,0.205771738898484,0.199726517645544,0.974652779307553,0.657409395976358,0.894137498605021
"21",0.230497619796219,0.44015100776302,0.0171191908670167,0.625207333609968,0.408093934846659,0.0158027222580305,1
"22",0.251732161657704,0.590130825068732,0.776768396437065,0.0745749319690013,0.337303110125044,0.0546051224295734,0.666883633409285
"23",0.743184289521274,0.000372214111985154,0.646064171712985,0.0187430133906782,0.602124938355285,0.00507560684677495,0.59969362201546
"24",0.344505254533061,0.0464329036118377,0.183758408511396,0.327898809008003,0.423129301599322,0.0927484410537086,0.643531164427046
"25",0.391049017162774,0.870220471241469,0.316586897083636,0.397245319748126,0.0228753688876192,0.0512564063968395,0.986858104783691
"26",0.623685633988988,0.373187557267672,0.451019237564087,0.296283293380898,0.219922179807673,0.00110360447663365,0.475760749530161
"27",0.248127859639649,0.369854090678254,0.13654807139697,0.785455994497652,0.756483006060158,0.938585780177824,0.538936043036494
"28",0.176196864393856,0.652148838730435,0.0719995218917699,0.675479325472929,0.232120578492086,0.0979485207825016,0.743067375188531
"29",0.626428520235133,0.00652057369984339,0.0344040665573004,0.107717068912811,0.00236721991874714,0.479980709204573,0.675456822459986
"30",0.910626041226664,0.0680974499115181,0.392397834557784,0.201073840228705,0.972463695376912,0.0017399638032913,0.815650695353855
"31",0.40455833818852,0.516312399341175,0.473554235501139,0.235177496045842,0.85594167701527,0.0499414175868458,0.178056246847919
"32",0.669834076463437,0.160225963659513,0.599697806505363,0.314519419206519,0.0278580453267743,0.0116745890845939,0.478330924253431
"33",0.784247250663986,0.85446974343663,0.448384304223579,0.777836174600788,0.259324674648611,0.0458932094157917,0.475939666077025
"34",0.14283374415109,0.0352581351185752,0.728911895576214,0.773999647885524,0.692153867104535,0.130112658721994,0.507883688449223
"35",0.74851931229655,0.970742224405499,0.0391235842374117,0.217079350343339,0.751997973639515,0.00910831749572742,0.896226747450966
"36",0.109998621665932,0.247145214637567,0.00776693344801733,0.936673785172535,0.987411559832625,0.0303225601654007,0.603657915935986
"37",0.727435117743666,0.883538928980704,0.0125991156836744,0.856911390767663,0.143413596328439,0.0289522834388188,0.894474292349603
"38",0.035549326838749,0.686414380403066,0.425178292213685,0.00342755397498589,0.715948098329627,0.0464881017484029,0.385074603786433
"39",0.97041429794608,0.696826141979968,0.165300646302301,0.120325004682245,0.434351926787668,0.303378902415622,0.886055498437491
"40",0.679870854220376,0.350142536441024,0.0767024486734057,0.405532523113279,0.194695233667577,0.296450955921055,0.531887480386436
"41",0.0511818793111776,0.307108493706104,0.536073346904827,0.241787744068403,0.0029182532924903,0.0919586415870695,0.568778903411035
"42",0.794206101242228,0.81154499975442,0.838822481194481,0.716091255683505,0.372465508446438,0.157999399715637,1
"43",0.579595554548529,0.150819426741008,0.0400976159090585,0.560526316103068,0.00838905032016662,0.394689346547709,0.419921717705043
"44",0.946780537119184,1,0.763043264612182,0.0533984366099762,0.958104264532187,8.2732819173792e-05,1
"45",0.747178521147694,0.365459574657738,0.963380692179926,0.692973970158909,0.718687129468551,0.374428211510897,0.727143416291574
"46",0.0299574549752836,0.960799716947563,0.161700395544725,0.316683446089355,0.436872138869268,0.299626543423421,0.287377912154035
"47",0.250070715878217,0.778082754037625,0.116370191938034,0.101816250670605,0.2248256817046,0.0465602581255078,0.277720484173945
"48",0.407854262399188,0.270750108081766,0.120692622003347,0.557449524746504,0.9418850367326,0.0851676507184955,1
"49",0.739169277201894,0.152254174649182,0.899446322031816,0.00995385935114131,0.4782382114923,0.81242616635241,0.724825099295927
"50",0.149898522146593,0.308321320278672,0.495042053649786,0.310630406247552,0.876919819239384,0.21237762607038,0.615578124452746
"51",0.332566634902981,0.188448163975055,0.857838406122984,0.0882159692308331,0.718099167627864,0.00031457794362902,0.736541487511028
"52",0.508700438032607,0.811705410521377,0.0602850455599167,0.413331676699913,0.923165534844491,0.563680923629731,1
"53",0.263678298151341,0.770233097977055,0.35041686175533,0.46187899564952,0.593931314010055,0.0487675832308264,0.734990990190584
"54",0.597917910042528,0.0309310778368911,0.543236962724466,0.18794300842023,0.771712360471395,0.00166897521975673,0.450483621216391
"55",0.188349323300744,0.0394750054469994,0.352072210265775,0.323455436871244,0.0939099534517572,0.0308395881792088,0.469527537544133
"56",0.199458453307308,0.272957277157082,0.621963137511564,0.636615862483331,0.744261026934826,0.129252637964659,0.754811476535375
"57",0.935201408782786,0.0760379606504442,0.0123612381770602,0.532093018064256,0.787565443683341,0.11550960820639,0.652645619858191
"58",0.851646811482059,0.67145530608428,0.870919742542098,0.174858347329351,0.176156227666482,0.129255957231789,0.719038956340438
"59",0.173632379843807,0.145240656996864,1,0.0443856495996337,0.134875459068397,0.513202084307938,0.955687827436591
"60",0.491500488114188,0.0239207545053976,0.266890548588248,0.916623949803487,0.442265655044301,0.125129938746994,0.256145875908466
"61",0.789556822430977,0.0883962427115506,0.746588429830383,0.565333321660539,0.828964156646314,0.737836316862666,0.794049365663986
"62",0.405622410227594,0.0613907432537618,0.357464196047127,0.398600768910658,0.396492829813172,0.0785650076137806,0.685260968997528
"63",0.87020363709598,0.439881923259253,0.00172153870928286,0.430722118812888,0.239326115502308,0.280554853481406,0.727466508949302
"64",0.66078765100773,0.202976715966234,0.00750108449405292,0.147063817560204,0.650166829713206,0.0709912370899939,0.559830805095481
"65",0.0886007057841278,0.161873382092543,0.250153786338586,0.599109573573643,0.89156681272341,0.205975630334001,1
"66",0.252230576108678,0.0482045764229588,0.0407226106299971,0.552363341163224,1,0.271454996427652,0.687595324079345
"67",0.108954924723581,0.594940777712693,0.536362023008927,0.0114187201684194,0.0860108754054276,0.00238103628305551,1
"68",0.500603397339478,0.0178816865170502,0.132831180459881,0.660393203938529,0.0262452934706203,0.000658209218757954,0.907071548012028
"69",0.0494052274489524,0.14326016108317,0.48966943153884,0.971149922231888,0.591005786631459,0.133036300604519,0.849827002322097
"70",0.945176731391356,0.301456465435151,0.63194633349483,0.874816977944318,0.786896910652279,0.0103020402395167,1
"71",0.134450070487856,0.213218983985217,0.0821225824388941,0.873598484678138,0.580978974540108,0.405589968255883,0.528607786498181
"72",0.581745812071092,0.183699140894575,0.540055932294153,0.242315069968901,0.318269855537918,0.796501728125606,0.328160460635155
"73",0.642798901334222,0.101361425080515,0.352555144482651,0.628722348365623,0.627567225758598,0.158749902392134,0.474599026661331
"74",0.325880914885618,0.13770813051432,0.235431317723313,0.14546835589425,0.542042462794372,0.0183936680013982,0.483631633349255
"75",0.396950712774193,0.300272420908834,0.0281552312191665,0.0213698549189964,0.209026717914528,0.400897564252062,0.747985394772058
"76",0.189390480636783,0.918645866568302,0.0837685750721829,0.360045885260794,0.0833708050076456,0.392303815393298,0.653591120616054
"77",0.712824446243914,0.512250099594542,0.398621110775784,0.061912010410937,0.903861724775546,0.0116132218686908,0.645920324407158
"78",0.396939636425635,0.156958058920681,0.973837269704395,0.530330001445288,0.552277893631812,0.000413145261186135,0.76921936052593
"79",0.0242962112507313,0.173801142796937,0.975435480609075,0.621517970596198,0.372282049740973,0.00353581496346327,0.601295617804766
"80",0.1204576479838,0.754732365445249,0.849341974210765,0.212369651495425,0.616629134563763,0.00132839164380421,0.634784601298117
"81",0.0662941276695541,0.159977347355155,0.460273434071557,0.113659286304703,0.606367131330599,0.17473826104509,0.445228089308031
"82",0.546923985479708,0.518311048552068,0.961867860815517,0.159140556886709,0.986318809605469,0.0731868073191198,0.851974121416874
"83",0.138675615298785,0.799925979972141,0.803243240130527,0.034479595691857,0.78292615803933,0.240444405383325,0.248660871081739
"84",0.524165734615971,0.8337936889973,0.640975411185888,0.723879478754974,0.256284670233025,0.0640590098375878,0.676560905124758
"85",0.582503805715422,0.0497283762741776,0.169840050526726,0.611297013522707,0.257957142307881,0.029360144638806,0.42636906967168
"86",0.6814994076608,0.427507471451459,0.576783000894584,0.0869564102975457,0.173387997139243,0.00710558390302429,1
"87",0.0909259233983375,0.481078312341483,0.132562013153184,0.62428819541987,0.7951605152477,0.00709777319768075,0.845314446511968
"88",0.0999595628702186,0.0796626864618578,0.52281649094241,0.880860856508536,0.641620182838075,0.00683206423757096,0.705952140869555
"89",0.249892434416902,0.37060508166679,0.549300581399437,0.490510380525673,0.163549428169283,0.0366598108746949,0.491180326638089
"90",0.536575560471473,0.0704131946793732,0.0399894738472251,0.504267792304298,0.351870849690552,0.000990302097730286,0.599388367247007
"91",0.912988368484455,0.0361382719595163,0.624520246465487,0.8185258173134,0.435217873584613,0.0314436766117552,0.919368768037643
"92",0.187372644398726,0.259391862879188,0.0690886265405344,1,0.130283136252468,0.836511574775007,0.693142682043609
"93",0.162472051390689,0.0939088615671725,0.42003019802211,0.628899471727417,0.704506705451145,0.000190798580848469,0.734061167868799
"94",0.678924958618245,0.194490208361301,0.0710486546917887,0.00942658916221002,0.478704703200327,0.00447329460575959,0.64925352936564
"95",0.377192502876883,0.191933103789763,0.598337609192075,0.0283345816752258,0.907981306336338,0.00151347394855537,0.369375671124195
"96",0.789052573591654,0.462982652839389,0.103728748790791,0.930082630152025,0.141075696655407,0.00450232318918979,0.640206554625425
"97",0.934651279230373,0.00590021082385837,0.0209202579801854,0.0388182325076189,0.47488489306272,0.0314770586217399,0.660772741040913
"98",0.327993188685459,0.305459243824216,0.691694961305753,0.265046483333109,0.622748554093336,0.357872943844523,0.606284784935422
"99",0.862555350520552,0.539819625434794,0.135136542096218,0.132616788073275,0.273331485254244,0.750806916899565,0.52965586962874
"100",0.498850508165509,0.278547516558185,0.704567499881924,0.718432286340736,0.785236918482756,0.0441105264768938,0.865566324724627
"101",0.085854850867334,0.264769813892739,0.599889038501246,0.583094455317132,0.495754018102625,0.0236114185132201,0.35309957548776
"102",0.40531949442275,0.507886868145963,0.574551867516164,0.800968781122119,0.0732810961052323,0.767320781005957,0.397570418615703
"103",0.2234244378789,0.492634278919462,0.0811800622117072,0.200838305015918,0.842494307030208,0.000137726291738916,0.744214666268276
"104",0.525548429444787,0.831421338958537,0.562403208054525,0.389180890194518,0.676220687737072,0.0504732654474279,0.676101782481912
"105",0.693529178022517,0.646772397880508,0.387351976085271,0.331609357577785,0.810379369900882,0.0187368058032672,0.508388808174588
"106",0.186321601821076,0.118732498375174,0.0242359894303278,0.291286466813922,0.320753752165707,0.0551260657216387,0.651838141319129
"107",0.339314711730608,0.290098634120258,0.787900056762821,0.00472797896930202,0.198047415461598,0.0711428293304362,0.464240912011066
"108",0.464920109206039,0.600280047149905,0.290564511242948,0.48711368799321,1,0.20135205726807,0.28434245699151
"109",0.124675377254344,0.527403414558631,0.987174042973241,0.183589709126343,0.0143623283893901,0.0180594390812852,1
"110",0.796960013731849,0.262524820304829,0.808550622135923,0.262627868205636,0.0586648079966584,0.00409405996584836,0.550149388411319
"111",0.270365525161135,0.109754967100119,0.880927746137159,0.0109086287965827,0.190844832838524,0.00624617057291958,0.851814740405007
"112",0.0948394833590463,0.176519940030228,0.599908417160125,0.734993217593218,0.00704808042497968,0.00511128653830524,0.727813464459816
"113",0.301684366318948,0.92143008702716,0.33732618563733,0.825776904772782,0.363943740517215,0.0255916678093347,0.716521080844688
"114",0.846817018643672,0.666844050064375,0.170415686705217,0.251891616889285,0.00521185786271424,0.087501819464653,0.79830633564411
"115",0.0829281467653488,0.313222779671113,0.633318758365534,0.273029453928921,0.303055546970074,0.122156421757223,0.555133838110885
"116",0.12708110120349,0.270392877485501,6.75054186079933e-05,0.562383283323873,0.313024045687543,0.018348123199276,0.537914446223919
"117",0.803738752104405,0.48347404238999,0.260801662810543,0.421553503372325,0.460402344165694,0.158795577397765,0.90364191891874
"118",0.659375060700418,0.435213456302088,0.00116740245242519,0.351400020975847,0.122614283054266,0.0401822435510653,0.580355781164938
"119",0.93051939470636,0.392259092945871,0.263965417558472,0.474231795472175,0.0002675362367564,0.0188006365033669,0.672078612441984
"120",0.888939239679621,0.981856407216297,0.31011485254236,0.0010075206759437,0.92311867614171,0.56324917516459,0.305714321664887
"121",0.909825054440919,0.0192228509709425,0.117028332055061,0.194917201545941,0.551655427196977,0.0212634391867645,0.194350070923669
"122",0.867604716605005,0.0354083517718493,0.0862199803987233,0.862632147503234,0.76519224110735,0.139130444200506,0.556876177312851
"123",0.782971236004272,0.201606114840376,0.856146747469491,0.110597049589923,0.833379735831484,0.0723473959976638,0.720897978856777
"124",0.689588757540786,0.145378394178137,0.478497867427801,0.437424851371821,0.986511254821287,0.0382333993747399,0.784565305438482
"125",0.814044480357865,0.0994513206660968,0.303324059141945,0.812347065759382,0.558631818237062,0.106111462457183,0.722587764287539
"126",0.0708194906710344,0.00150132981052215,0.515580283425094,0.367854416572228,1,0.076299998747532,0.403731747765112
"127",0.879088465128705,0.513986116023989,0.722166366870139,0.2021883720684,0.834276459411641,0.0146341595812203,0.689887599437101
"128",0.325188332789032,0.130529553720084,0.219975186695757,0.825428993641073,0.0526013322078496,0.948581717943093,0.342568615164465
"129",0.37460139340562,0.0668139534809608,0.662436426798742,0.829906721376132,0.192731363458739,0.0645167432028513,0.861675956167481
"130",0.105850589317821,0.790899502318578,0.0522248617081992,0.95891408428243,0.718270886196953,0.0439302666859084,0.744933960800918
"131",0.925639136258027,0.274075571649409,0.923428418458825,0.00283043636340602,0.499406059269047,0.190540767042977,0.824716492940307
"132",0.139940136617977,0.455787429644008,0.969174508023745,0.951010941642923,0.915366427447371,0.00497473328743967,0.846504198174025
"133",0.816418828807239,0.21777259103433,0.900110902974447,0.166313951056314,0.974501941802667,0.036913956145819,0.179525099873509
"134",0.210388012196478,0.840595220962812,1,0.666134176336691,0.0803615262944773,1.37645202449883e-05,0.716529018641322
"135",0.708513476481081,0.416701092074132,0.103661418132257,0.000111689089560377,0.407960039148843,0.194457394532395,0.823617559853051
"136",0.393173020606069,0.812918948358952,0.739301502824459,0.0237920501748057,0.634902595671494,0.00215157861617674,1
"137",0.767027829938732,0.0174479825303738,0.00271470571724959,0.102966567447965,0.0901249820330128,0.333943568406441,0.384803432502376
"138",0.670713278066945,0.155623825864951,0.496099856599439,0.520483598522685,1,0.121157064021173,0.617412897721795
"139",0.96324321635053,0.363465567176982,0.7863030740834,0.296757107743519,0.88749493804561,0.430192459542854,0.223475491415428
"140",0.357207899158403,0.368983782383655,0.188708378262939,0.443777551557645,0.480839910374187,0.295617873443908,0.84290652440855
"141",0.850956373651583,0.0256222924874951,0.0401382723534269,0.41435212202227,0.583795232121356,0.183117857102152,0.893655331273119
"142",0.0397954201359595,0.927695039143056,0.283524138373261,0.138398665914584,0.500146681783827,0.226068481449986,0.629441329714407
"143",0.436985962578512,0.15612267141809,0.829902697390014,0.00953847314675344,0.577761309027181,0.0155812961152152,0.314088238512708
"144",0.471562977905692,0.382202949286942,0.757036805822118,0.62428532485411,0.690103150349959,0.061245509980836,0.743348700960652
"145",0.242281188328716,0.870485199402642,0.705714417460391,0.0157102426216787,0.757490013354141,0.752017107378656,0.271769078782821
"146",0.103179186303834,0.539798205493107,0.15161109982975,0.473038292204541,0.942834760475233,0.361448409506474,0.82696450361092
"147",0.692985131449291,0.595736789870172,0.969444282856974,0.370746455093249,0.19019729529451,0.000641304952333001,0.229548789473718
"148",0.892843453528212,9.08852947519717e-05,0.768440337418371,0.52321669597388,0.491645565559334,0.301793292301623,0.957736782956525
"149",0.764289363832024,0.215505006860725,0.387800621366379,0.924294951717256,0.349610889461319,0.036649904506498,0.52159786878776
"150",0.233994156355171,0.0115509157461584,0.418513358495443,0.00375543413468717,0.903664969807932,0.194715589559124,0.335225159815885
"151",0.465916955831614,0.00339134020895976,0.0452678407380031,0.0914520078651246,0.924255304868062,0.0141809680189749,0.699491370320987
"152",0.548933803165591,0.131855373842112,0.349765178987792,0.35820171164614,0.792494136275327,0.0283372415621754,0.700654556229725
"153",0.740683496998508,0.445134221822301,0.190784280432841,0.902310728519992,0.414077859666121,0.0319691219872373,0.487817663660001
"154",0.504125127625079,0.0609536903895844,0.413682482150959,0.762915958004454,0.100170826164295,0.0906300847505231,0.524291135515543
"155",0.358441437200292,0.308541323454135,0.316440213476244,0.432879240903995,0.663157016351896,0.105847254334809,1
"156",0.122902381352981,0.387385654768746,0.179930967399881,0.256959882093324,0.469926460667098,0.0167037528263309,0.803086870506405
"157",0.803623061128147,0.861464119272248,0.347623131015239,0.85715585796345,0.925915965287552,0.00793540415261524,0.952350072084843
"158",0.698109225519955,0.377265775366319,0.498611315688715,0.747414608753825,0.195844423505888,0.0697472865314822,0.721625047638087
"159",0.0770690968011974,0.100302647212711,0.15436470322318,0.0128621552550569,0.223088225921911,0.024758355616833,0.88359537579396
"160",0.26375414475471,0.969130493196497,0.0671899418579606,0.0137007852825948,0.803387267716438,0.00486766386287965,0.367577691925828
"161",0.729332782517563,0.857214554683704,0.259121645801227,0.894743903751861,0.739774582334624,0.000745464674739615,0.661905783484651
"162",0.629306859541198,0.759560046460866,0.680877541257148,0.272359477024924,0.46071012028221,0.0221122368354792,0.872713377394261
"163",0.259158981515881,0.625167769533382,0.825517443228718,0.385265715723659,0.897977379515424,0.0155705154842063,0.792190585387331
"164",0.032278573838592,0.49234770361583,0.0817535802126954,0.545783160517548,0.864320585836504,0.019506269343426,0.665889366750643
"165",0.345380133663508,0.805105326964088,0.419419860781852,0.109585037017704,0.463993023285858,0.465426186722265,0.918358757908666
"166",0.889634159874038,0.196565553581309,0.000641956726435525,0.488920389109527,0.760262665232242,0.232371064207269,0.818128771111094
"167",0.893631191562964,0.893822792034859,0.136019888984818,0.469708136379788,0.0386753724897546,0.0642019128571174,0.330185672662577
"168",0.046364801068047,0.783516243737746,0.0688824958756424,0.131774744140205,0.912684801551255,0.00100169283607875,0.630610057417556
"169",0.27427842825269,0.00815490921800026,0.449172914488438,0.242536663522044,0.353176053943433,0.574137944900537,0.504329360079012
"170",0.983623397414804,0.770437831678957,0.964616415049945,0.338646586805958,0.278607132717706,0.00752492548933015,0.542208508132534
"171",0.201684514714403,0.473389425286142,0.225627456190579,0.0091128376253282,0.281412063900826,0.0150736403403599,1
"172",0.334620360784185,0.394212781217657,0.853049011992698,0.0742706522398338,0.615108828669111,0.000431917487084522,1
"173",0.0390712503297095,0.279472012040071,0.00700496690680067,0.0495888693496579,0.814888659095273,0.0160823598427132,0.484589037130264
"174",0.895658117126028,0.922485134251498,0.953903794956974,0.514840412482361,0.130470292670762,0.740194020971224,0.934702847123063
"175",0.866556967379711,0.683954376111232,0.704889706411086,0.561313086574144,0.940796009352814,0.00128251861506508,0.694846557259977
"176",0.660577842590926,0.0284277778879519,0.688922056131253,0.115271786557113,0.489698108305718,0.116320955348581,0.609522272146485
"177",0.0656255526471016,0.560826058491189,0.19171865434842,0.0397805902513659,0.70175891134776,0.137019808547425,0.882808074148385
"178",0.214789123808638,0.0872067468888404,0.281403283122717,0.425559679754831,0.505787915815607,0.174135675455651,0.859329718375115
"179",0.082609580018013,0.466619298490575,0.0165375896365063,0.508733296602677,0.0756501941562629,0.00545281357971146,0.387046601034274
"180",0.0827088861525428,0.733455101884253,0.959087735911761,0.00145958295571269,0.460213773237169,0.317133177332801,0.778704210045301
"181",0.0176211566627413,0.680006099431746,0.0512377515653679,0.45059333443027,0.0745996002689002,0.643999563315471,1
"182",0.947041534254684,0.298583030906172,0.067150816245755,0.10191579700545,0.818609287802268,0.025677391206743,0.346104710263015
"183",0.46371495309218,0.0169292982849303,0.882802310998727,0.245041470352799,0.266515502189846,0.238563692193408,0.445763243916443
"184",0.0411035741957563,0.31081324288015,0.94386481460053,0.285210479780067,0.941950862157079,0.131938055804723,0.746262003339396
"185",0.246929737050867,0.926417037666728,0.00948720845385983,0.065155522939429,0.152038051084322,0.00364123865191289,0.25664283140098
"186",0.677084633936589,0.0239712822743603,0.672042980495187,0.635781994707527,0.170899697003392,0.0363003376570009,0.128923734540985
"187",0.896954990821995,0.954791912138098,0.139175315582133,0.0840495358411737,0.281915364315268,0.0534395555846931,0.386503378650701
"188",0.557127235118862,0.767429056132921,0.238531755837338,0.319429592797301,0.0592862273563221,0.0722854929226366,0.84474603175637
"189",0.17363746970691,0.627686241636711,0.647904655369365,0.839743926109142,0.351489679790315,0.0658574152939743,0.632962357115344
"190",0.133420204205936,0.075835714215961,0.0961252652429857,0.00404238182866017,0.0777017744370698,0.247535968355607,0.875232368993435
"191",0.716897845213712,0.186866015308804,0.0903164090824489,0.00115713547149345,0.347934951241473,0.310816429270499,0.672966404098372
"192",0.633138303469999,0.613400919326005,0.000293010907016291,0.0248701531868099,0.551773296548906,0.00173933258665584,0.723303282105867
"193",0.813062867090594,0.619147879633281,0.119867479473256,0.0017433071000549,0.254159066640069,0.0166197550712313,0.818068580528862
"194",0.19013978082219,0.834917420208812,0.00716811018489449,0.727037182305548,0.750879611397845,0.00175473990817362,0.625460100804215
"195",0.248703020317624,0.00375685989976928,0.836079943600291,0.0031051763115961,0.234090087777438,0.00891370372655619,1
"196",0.667852035457048,0.936837529204456,0.421573402854694,0.526169644673037,0.496791951238569,0.564917078078901,0.501833811671277
"197",0.777649475855544,0.168953396802458,0.332699649296207,0.104826539205724,0.683238735431289,0.0146512208177849,0.841286737497179
"198",0.174102793350135,0.727498473274233,0.0134222879460914,0.925819454140244,0.684569627687852,0.145970368990319,0.597644133466155
"199",0.798818156033532,0.418598813990872,0.449831257695003,0.374366487638454,0.0922734644612096,0.0502708146375062,1
"200",0.159612984311359,0.0176103558967537,0.287128829295264,0.0720704776461857,0.195662461148797,0.0320050496527283,0.843399979616826
"201",0.355313173289485,0.201753375979712,0.639027196195815,0.0792130526078193,0.884312090858174,0.0621949760728855,0.385215437661615
"202",0.348356736009808,0.656075322699742,0.24607811677794,0.0223612750180813,0.694864640473826,0.00160562760521235,0.534705525829531
"203",0.166737143050248,0.183106023577911,0.0266648460024396,1,0.0611742532366976,0.197151641575601,0.781108566275363
"204",0.752499456237339,0.239858938914781,0.25276132906742,0.79137182040763,0.362666898761934,0.0359783349978918,0.569866812553906
"205",0.696973169194689,0.195375737318824,0.0114153136244365,0.183906321161715,1,0.00223479254452356,0.856563242733949
"206",0.0316238392889275,0.284620099265984,0.0959213558573987,0.0594590918034153,0.466620945393012,0.00993855479651686,1
"207",0.971564028720169,0.232509649437012,0.865803210450783,0.676425745017276,0.455957966877146,0.00221391047447405,0.534207276421346
"208",0.131565449132758,0.248900609713782,0.176796206411085,0.354051340573836,0.985140979463319,2.19845214106992e-05,0.341672374129869
"209",0.732447285691251,0.0220980920038475,0.0604164526954923,0.130634681193327,0.206000605799133,0.49813067405015,0.515189252279622
"210",0.0311910808926523,0.240812974780126,0.80865128777628,0.0391331798032915,0.607123854188721,0.0675473031541737,0.40317802529996
"211",0.329989434284618,0.255015691166099,0.308129473360061,0.711067999990609,0.624865943245938,0.0708538751912637,0.738945107115098
"212",0.263891162520161,0.583064380414053,0.227440536408378,0.239144293316812,0.653491081477844,0.165774608292499,1
"213",0.361543033884879,0.530540363391207,0.686445321624722,0.036639946675455,0.0103675164804538,0.0060304623284995,0.235140334371328
"214",0.161308068078966,0.613766438259009,0.0077512511638524,0.263675326630608,1,0.677510040275487,0.89298825380384
"215",0.0124440386424348,0.0823868658516382,0.805988032274806,0.0131222190283041,0.112056427121378,0.000387257506037582,0.799282072676975
"216",0.73794956412307,0.301252915669333,0.000199511291814619,0.581007827540485,0.0825920208954862,0.448531820947099,0.57542932486533
"217",0.176607127924586,0.354650621440993,0.0416831703029553,0.0128248856880867,0.461060915979589,0.0144493737945863,1
"218",0.318147791537553,0.577946584903733,0.371406007925415,0.148199499596003,0.84709142170183,0.184678045919708,0.704316322076149
"219",0.610854296349886,0.471130491656409,0.0513028893294425,0.100890434041713,0.681518760830762,0.582597164313308,1
"220",0.315821636948997,0.714619147518986,0.0906566580265936,0.643806591259587,0.957237269276584,0.027627821833371,0.416254793610533
"221",0.694565920449169,0.236576796524094,0.928942854449199,0.878164312517088,1,0.174090291599523,0.775768611217003
"222",0.930483183960647,0.0790086113775996,0.17950149794191,0.576976081902528,0.486367438971115,0.639199544602612,0.561800800936578
"223",0.657046669962982,0.372617746835814,0.162286804176464,0.307916444200202,0.0841997586359365,0.0161848409525865,1
"224",0.027754224633494,0.0507029074740392,0.946583805594657,0.271697400414442,0.48105617723581,0.116368500154418,0.453087802864976
"225",0.737151247596246,0.321625543917189,0.296784802471809,0.00114748591501078,0.376213636260605,0.113812110615618,0.379486930515606
"226",0.723538441464228,0.929683164959928,0.129954533824604,0.676635219980501,0.955669563147111,0.0952621175124721,0.750198816555856
"227",0.218616975711884,0.802170337394928,0.0488146799755387,0.0602356198237778,0.56392211989292,1.93317281999615e-05,0.629731064297986
"228",0.460179644361152,0.0268288815901821,0.0434942335273448,0.926101192711675,0.595398053919971,0.536049738374693,0.65434397287802
"229",0.451519554335291,0.75207072006977,0.959633633922909,0.715180624167853,0.163537531383368,0.0482046876634562,1
"230",0.122410264907553,0.00708222888445324,0.364228231552405,0.917858304506448,0.147570179093945,0.295795820002793,0.441872994836015
"231",0.760151669539952,0.15875818281665,0.0169268685312759,0.497655562338769,0.814608928122247,0.115214699846194,0.57516892921382
"232",0.250753489846449,0.526687332718541,0.662541749232861,0.814131061155243,0.342536973989101,0.0465318562459689,0.53748625401255
"233",0.833972925443361,0.0214310918202216,0.897222901206081,0.0312446857728631,0.869577714479246,0.00484453323035884,0.70630669472448
