"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.534516497121394,0.684300246611283,0.297804807405293,0.944281955004455,0.915107329663357,0.848325116417863,0.973410634479782,0.717156066718613,0.505042170393953,0.926626288260988,0.958943207089008,0.954053280509416,3.72924666486043e-31,0.00224292456333494,5.63485000900532e-27,0.547585599978389,2.32888157174887e-24,2.09766199738418e-18,0.890461729295337,0.609504330232007,0.316859271399684,0.94964825649579,1,0.894293583512456
0.717687625821549,0.864447575624705,0.14230876702212,0.237207020538033,0.65573722898064,0.683915802184648,0.923846490119996,0.829701466887642,0.789057969735511,0.489358785373633,0.823720722035101,0.767688821049433,1.27515371054838e-26,2.10423756405142e-10,3.60088726845656e-17,5.3899553864185e-05,5.31073840765515e-33,1.31256644027562e-11,0.494545665218359,0.82343846216874,0.118631491485879,0.249980160647671,0.852645107353139,0.676065963553403
0.95539587615652,0.840999876068421,0.0921454082957985,0.372216179705583,0.237248054778502,0.652335421211185,0.992346833196031,0.71963517012594,0.650110360982535,0.554224144683684,0.550723297038491,0.930223620702948,5.11757076299484e-08,2.40312512266107e-27,2.03456738298047e-15,1.01461999057399e-32,0.686220160750179,1.68111808072497e-18,0.967095341320329,0.372068469964164,0.109324698706991,0.658908006564448,0.253017912233491,0.725263521811981
0.80609174007101,0.912476188602838,0.803126469360979,0.788011595693407,0.486769893498729,0.0789129278474377,0.985443307989371,0.982014238829929,0.997127258455727,0.953158896187157,0.92866201249473,0.703393043546044,6.58958799159952e-30,0.0210539685557676,3.26979959705774e-13,9.98858994928776e-06,2.18641332959969e-29,1.2337347171e-23,1,0.89849272199908,0.754057883033584,0.843093133818676,0.323499032213003,0.0606020107600894
0.371502060005827,0.0581951441568039,0.114353143033829,0.265631112914681,0.457542239829184,0.599477357148411,0.940618725586469,0.788114102731514,0.919230659308233,0.917391035009847,0.567363950102544,0.994038513625163,3.38466514169538e-14,0.00363634206294474,2.84171482070973e-22,2.32686598788737e-17,6.37813142160309e-45,0.0127221178290727,0.391348391807673,0.0582593106920668,0.299837697696983,0.232742233620681,0.895915335032351,0.604865847679015
0.119487862482153,0.255410255439621,0.0687523215634801,0.904318444367769,0.851353029697191,0.126007639811958,0.996384674822,0.993572837754394,0.995302418961848,0.991460231205003,0.67106113828257,0.2822858374069,8.34663005164449e-26,0.000281054739615637,1.44912517083506e-19,0.00515530206180804,3.13081350038338e-35,3.02807168060648e-13,0.209856714395129,0.382263655715364,0.0567247458624695,0.904364518769038,0.416598282789766,0.0873231600348233
0.296807749270561,0.361909043623803,0.376006101631142,0.737221143795827,0.07304285931751,0.112214444387202,0.745541643611767,0.511878680425645,0.582945279443159,0.990709571021367,0.907254645755129,0.71864179945029,1.2524053004301e-24,4.34975051049676e-17,0.0001072720666938,0.0261783648696929,3.4796886866324e-21,8.66227663970238e-38,0.853574866748938,0.345806783204764,0.419632610883008,0.700310596019029,0.0744151918457864,0.460105358728001
0.547460761324147,0.44821029955252,0.447359339212434,0.361054899901787,0.585551886514773,0.572750212715048,0.748278002376639,0.614847297129356,0.860603393904138,0.416584482322922,0.502874188578384,0.823607896153869,4.25539284910757e-24,1.01779452501036e-05,1.94936584817489e-30,5.74820748712211e-14,3.07875520522194e-29,0.000302498521537461,0.553978176178478,0.527376222407987,1,0.412218266019138,0.98219657095202,0.504426629113203
1,0.995376977169234,1,1,0.955796027346262,0.00523614834240608,0.821285612236694,0.79648474510443,0.858679107092474,0.768974110191903,0.743711323760156,0.70552457024839,7.58612806848949e-37,0.0733537096700995,4.65463160450338e-21,0.0125874169583135,2.4195129702255e-38,4.03162460047162e-16,1,0.985544501851047,1,0.995284810291799,0.0224909264554808,0.00638572432148345
0.0537999178936728,0.178047648733506,0.0943104880546892,0.152508133391127,0.298435706822725,0.320400319796061,0.964386604539363,0.992124907419181,0.992534707742094,0.990419291906927,0.98844883426259,0.913265128321537,8.71978578478387e-09,1.22577658587883e-43,1.00723006216058e-18,4.98651461422772e-19,0.00130632922459264,3.63972203437406e-13,0.0469238069935128,0.430865888525763,0.0848802616904075,0.626361565031359,0.301932346404763,0.342599149689266
0.712436704307072,0.392007589454058,0.358516016346559,0.618559024983,0.697730152304979,0.714763368082113,0.115338874575728,0.792061156151452,0.348576019778908,0.234341671265121,0.833480661326867,0.610899528051174,5.59572759103583e-34,4.43119960081392e-28,0.614680309784323,0.0059064216991879,7.09667871713033e-17,7.86031023077308e-29,0.690859303424546,0.950117434327503,0.456224335819729,0.538163648817383,0.686080107171477,1
0.0333445865047648,0.528970378075306,0.830816324730208,0.822235864337733,0.00794379090464747,0.800121148863906,0.994694040525051,0.950772037166236,0.895750225097639,0.777070041147946,0.494384487313684,0.706156201321265,0.265107720201962,4.10516963520119e-12,1.52393429458051e-06,7.58303024750356e-31,2.70362242638718e-14,3.81390618703703e-38,0.053503225336572,0.18496240896957,0.790031604896075,0.747524288863775,0.00769130455539898,0.127168135415209
0.338220350514982,0.0040041675541387,0.787414981883366,0.550810429810119,0.362905945452685,0.504401312431633,0.767313385998454,0.984095285710308,0.964438026835477,0.798640262687432,0.83233508064002,0.775808547402511,4.85031898489724e-17,3.15832144342496e-15,0.0122419180298182,2.28321542198328e-08,3.14153523516691e-28,3.66213096722193e-29,0.0259502663530182,0.00504105654927122,0.752691129825662,0.489148365005056,0.32549960261014,1
0.136642904012762,0.420429244630366,0.273035300124357,0.792473251145043,0.850980712013128,0.0698496876785892,0.994591870464549,0.978120134193771,0.82351450636523,0.989949163060105,0.990631272535198,0.993224201895038,3.15459863693976e-07,1.16013999531564e-11,1.16275497136985e-21,5.00018683544129e-28,1.02106414067432e-22,3.97724369927689e-05,0.123143951530052,0.48940361457675,0.568504679819328,0.662065658256226,0.841222496484562,0.119751972227531
0.524018808581845,0.333984135151183,0.584416056378784,0.196839118700665,0.364907945939037,0.480331682230449,0.994001494504243,0.967641679949671,0.992100016443087,0.994451472794394,0.991283181220595,0.993528770832885,3.46951412471584e-37,4.32563215588994e-20,0.202328075629056,4.34984743103758e-06,3.05408235854556e-14,1.07107932015762e-30,0.817675792140388,0.308642695265292,0.601114632502095,0.156078824923317,0.370855322792042,0.465387417174926
0.231354509913447,0.500855439223253,0.224138462927138,0.793702203205041,0.776380651217828,0.74416937586107,0.668658975658606,0.255979381727177,0.867031904285174,0.853574510087076,0.773400339775055,0.689958094136308,0.221440879497672,8.89119100675261e-18,2.7671184981813e-33,1.13097217102917e-22,2.39006675225351e-14,0.0628113615542934,0.218307719807361,0.570278342273118,0.48241125909186,1,0.773344517859678,0.77458200155656
0.386672676672743,0.638940799413137,0.687111438974103,0.795759172722124,0.655412093616188,0.0424383421871118,0.990614323241702,0.82749096163609,0.992793210855763,0.918244786160764,0.791206715038218,0.986981278376195,0.0153900661774852,1.89648688602016e-31,1.08516947357853e-19,2.70741044935306e-29,5.82214702189166e-06,7.92315226860908e-09,0.4206243744921,0.6003550207696,0.946814998869096,0.429251245885842,0.60671227492673,0.180595889717575
0.977443008537197,0.398505685027707,0.979785939937125,0.954820877119215,0.820187427913495,0.977435385406244,0.924860430108438,0.727695016442588,0.992116235571469,0.990460785574058,0.0821383846242598,0.340171280258686,3.50164128218934e-31,3.77185067586576e-23,3.88850959313021e-05,0.149097539797942,5.990488734393e-19,2.81022524319689e-26,1,0.474263771391835,0.975668585189087,0.959644057200193,0.828026184935408,1
0.935786617241848,0.608595138435725,0.0956998476635827,0.747400201119464,0.597476650512197,0.828037936271823,0.990051875611085,0.987596286560301,0.977526137301454,0.515990512430943,0.602883894640253,0.658806027669701,8.10128423009375e-22,9.1075686418547e-23,4.30014371554252e-06,4.28422269440672e-14,9.54952765263343e-11,5.46228997743433e-21,0.929086536063942,0.439996196320259,0.0813282372471434,0.7556972393447,0.716267816251578,1
0.772916644441541,0.0295963066806466,0.416013916419149,0.872353981234591,0.672753177229932,0.342361543632142,0.908406504454762,0.931065064119263,0.749044997771586,0.90032612062572,0.903439997660468,0.99104421497821,2.2413706619689e-17,4.84716054018011e-07,8.2818434958262e-33,6.65632625291876e-22,1.0896561038274e-22,0.241791085828229,0.753018475972585,0.0278119446664561,0.224096236590174,0.860318899167219,0.861631527596314,0.264497387425282
0.122486684824874,0.875982893042767,0.820290094094306,0.671519155458258,0.900284147010607,0.253635674756267,0.994604472095177,0.973117016229887,0.891703382331048,0.942138761346612,0.959953681625784,0.981873380719922,0.000173668763889389,1.24883837263641e-20,9.42656129950001e-30,4.5170689235531e-30,2.2583295618587e-23,0.533623677907136,0.171589512000912,0.896015874091663,0.622931079414472,0.598942142841684,0.947018906352071,0.168888950169838
0.405442393418525,0.409317079933021,0.559930531533893,0.733283859236638,0.614520002574035,0.313783527382526,0.985196327013426,0.42687523557938,0.976321698516928,0.73098096033756,0.922821507625864,0.874994857341855,5.40791282488796e-21,0.180684662189157,2.06103749548406e-11,4.20995680128294e-08,7.13622026403474e-36,1.14287861648294e-27,0.941406744989276,0.382938352489832,0.621900902602342,0.703291527172691,0.956002365342793,0.29809234240644
0.912461540663363,0.786227106064647,0.908815343567107,0.925242718144328,0.42197866373073,0.92269050392782,0.649671329250124,0.898885280198339,0.944726729713832,0.555858918839445,0.897777534452485,0.843614908035653,0.0113173553848196,5.41254018903399e-23,4.58375163583693e-40,3.13304587905091e-31,1.84128930086424e-13,9.63927343782889e-10,0.904647696603739,0.776621992531727,1,0.858169645674112,0.295351769796881,0.938794476755788
0.511779595579176,0.0635979292243893,0.176523216998523,0.463432752069995,0.115434504585965,0.47692039682859,0.983065011998282,0.697641251218042,0.993173845378859,0.753318829740551,0.913197712252709,0.476036263451921,0.379269223598242,2.74773026826558e-20,3.98883414567247e-19,3.2801871812632e-43,1.44369394783152e-13,7.51279895881152e-19,0.508282053709467,0.0830968636243351,0.218463410683215,0.578801682810946,0.125055353037003,0.559592887289339
0.0925763516073827,0.870630008599368,0.0544501999026246,0.188378547614809,0.526538739442948,0.0480215815686171,0.458064512060636,0.992039439910839,0.7733998159789,0.961976870863741,0.970099464950255,0.989820451031321,5.7539194749658e-29,0.00126291727063161,5.92786010433936e-36,2.15721227612415e-15,2.59649717964257e-28,6.62885595436373e-05,0.121419531241738,0.819009870702632,0.308159433576883,0.199805061027403,0.364210023017485,0.0522412185330776
0.0650340420345308,0.922145134259029,0.93310177514945,0.851423925491964,0.974355819902851,0.0781192113323116,0.934329510756062,0.7882465001034,0.78317818575051,0.9931661776112,0.962443924516202,0.97890195878201,3.84697244302767e-07,1.58972225853592e-24,4.82379884504734e-29,1.44763212483489e-21,2.11923265217067e-14,0.000114727695654649,0.102893448465971,0.973661941184171,0.373446437030548,0.234327866555653,0.980616684641858,0.0393654838640482
0.279343868267706,0.640407065225815,0.817956640674204,0.645044440336182,0.903496246331415,0.834081797114675,0.905034434953968,0.685556508632472,0.989596912131793,0.954992886291984,0.667484123452207,0.832674772161988,5.35458785277118e-18,2.03201850307608e-29,8.84321482971067e-08,1.52199351513953e-22,0.248588943628734,9.16875099423678e-19,0.222813084669421,0.687358587052882,0.784410221171136,0.705038324376782,0.919172784904677,1
0.185313745651866,0.190433116319817,0.472537604613007,0.631340313705537,0.234281601901548,0.651062643403668,0.997338083039309,0.991007085186526,0.993588163791843,0.441019712842119,0.56889675292093,0.71159892338581,1.71360512663445e-31,6.82947892654093e-10,1.73568119887933e-11,0.258254147659602,9.52410978869619e-34,3.58184699802829e-25,0.678067421828434,0.157825695485078,0.458331308745474,0.637812649042165,0.241872492252797,0.924647724226019
0.659022966938681,0.00484267219563061,0.610895959012105,0.176765861378239,0.447718158429501,0.60319462468237,0.993089175621937,0.992618420230762,0.982143251903788,0.637822740213061,0.904999888741321,0.721876034929742,0.143263145507348,1.07186085903172e-10,3.85000077655631e-37,2.16552111092868e-37,7.05305083143479e-30,0.623927862293993,0.650512550091742,0.00580342869413801,0.0168566876617509,0.214775931926275,0.508773693888564,0.615740223209091
0.123478325111822,0.561715020607925,0.189365563253691,0.709537741235326,0.612147681111821,0.779871768255601,0.994984681328373,0.915748825101869,0.992383828657526,0.668589655831134,0.996800501447952,0.945865830310863,4.48279844812192e-28,7.97286728874147e-15,2.73840522792866e-06,8.65292613128193e-05,4.63897221306686e-21,1.95236432120236e-34,0.613481783568046,0.636039554348383,0.236356537651204,0.726102774233272,0.57434992539451,1
0.374180802829137,0.168212165116299,0.526448632965182,0.0413731505115896,0.564377461527522,0.0171782185797821,0.722812693041269,0.98627708454498,0.818465636884347,0.992023682075135,0.956751999602104,0.99331193311986,4.65875795061553e-38,1.05465943072604e-17,0.0461704323034788,0.122306159193027,2.92244114287678e-17,6.01442281232344e-27,0.631175577522512,0.148517405733817,0.51722550382818,0.0419499214605781,0.646875977381634,0.138341398609539
0.317462648724086,0.0865489316575022,0.266956759962533,0.240042890379564,0.269995176832918,0.154369890970631,0.902644007170691,0.17531350709245,0.715890426579326,0.915988020666168,0.86033727183514,0.621005776732451,0.022855137825253,9.27664287450034e-26,3.07492608051235e-27,2.9627716665809e-37,9.88331789005227e-16,0.274044730622908,0.33139021661159,0.0982698315976509,0.318066190083734,0.469619057372047,0.255408982932166,0.201026794548563
0.110332798038348,0.91762492046927,0.825986918293784,0.0553149924613072,0.027744025716674,0.72882884820927,0.991060331031503,0.890255107271894,0.983604465182323,0.292939067018869,0.984987073603597,0.133249235924334,0.000213822205778852,7.60224247205372e-20,4.59475122877764e-28,8.65233718615654e-29,3.25723886219864e-12,1.07999755574023e-06,0.111382992560709,0.869564889895491,0.429298950055492,0.140138701802858,0.0387463814772924,0.767232033720956
0.189949524695767,0.0878231878517205,0.372063203604221,0.0524220382611683,0.32016116408368,0.20818410101933,0.887339713802501,0.343429995515418,0.495371756868685,0.962920026805641,0.887526861307117,0.912793091373759,8.26193472218907e-12,3.18433164598926e-40,4.15568999230228e-16,8.48763109207911e-19,0.543466677883974,1.0695291135197e-15,0.189070992767961,0.710868749349175,0.32685241061962,0.350451796589606,0.296160565011525,0.185898656620278
0.122380821969968,0.160208727567115,0.336543018762455,0.309298487840953,0.414671172819423,0.33157143715712,0.9682928951037,0.992552509908544,0.991558315163094,0.874917242173728,0.761092938872723,0.962488637284566,6.74302688249532e-38,2.11031605352219e-09,1.52366190876654e-11,0.673078994504509,3.04062479085144e-23,7.64522988602317e-20,0.5247377298472,0.121415932341711,0.337365511748595,0.350621032416352,0.439475538529409,0.731516111184947
0.0178571428571429,0.973487426891538,0.989853889232336,0.15253257653535,0.08542058250028,0.0676852201089014,0.853506898772717,0.991900073234072,0.995398422945202,0.975352901723873,0.956656870843174,0.748666012481885,2.35848161337653e-22,0.122644248319771,5.10421060762939e-31,5.78113644861435e-16,2.55898931241754e-36,2.26851913144036e-07,0.0518162045983243,0.983211342798338,0.141331111894149,0.120991905359347,0.187169635881768,0.0750275607367694
0.595265159368862,0.353650156993271,0.827356061049295,0.755618755785765,0.460514829470325,0.728552711146531,0.772831429392295,0.656362907757945,0.416069797155928,0.949124679694504,0.982408669950214,0.676426801224782,5.13989305027562e-28,1.1862596341582e-37,0.708344645154358,1.08340472494896e-06,5.36148700886107e-10,4.25696930300835e-29,1,0.376495836195159,0.81773183587255,0.753516942132856,0.341207326113619,1
0.930065282202071,0.924286486191329,0.231861779805084,0.575733804786278,0.877178335153114,0.0498877765882826,0.846968003642442,0.937022402903841,0.903013223765011,0.955012248095405,0.662666268446944,0.86407736226045,0.942495783639666,7.14504741131117e-22,2.7790780501785e-21,1.5368380597851e-35,4.93852692862253e-06,2.10549767608842e-08,0.884899860152324,0.668831334842211,0.22125865852466,0.384415689884646,0.852009610676707,0.05874168062137
0.145268028087507,0.357994788641753,0.153483699770549,0.652712437042652,0.633861761446123,0.811008679612002,0.830110946301066,0.253198293764415,0.8305415812862,0.197022863162635,0.902480902569519,0.628113792973845,2.29939676339253e-26,3.52619435885494e-25,0.0579661293184251,2.51574385358206e-07,1.51808444318535e-09,5.63534644359182e-29,0.477243120979374,0.335676037759663,0.140665851382828,0.617147568146486,0.670042976451606,1
1,1,1,1,1,0.032258064516129,0.970436735305056,0.992842319757963,0.980545559692957,0.481439146748224,0.965568763026346,0.911027237607779,0.0165299627896123,3.52908330668411e-35,1.64761816692754e-26,2.37183558492371e-24,2.54019416319464e-07,1.75013679649436e-06,1,1,1,0.107666822020784,1,0.0357142857142857
0.569452383939084,0.352527853108789,0.00972348864999269,0.686328369985441,0.761658463514026,0.391150423039744,0.905668351264326,0.990503430957128,0.99538260072804,0.879503042959921,0.770277223407678,0.605157746347099,2.52743883242968e-11,5.58131465544848e-37,5.89879257557689e-24,4.25293429111008e-25,0.0851700248034283,3.96292619004542e-22,0.559914057663727,0.0643906803984468,0.00847695641347448,1,0.787024818219851,0.417289983496549
0.274547931410428,0.0781747449135725,0.109933215738055,0.132901961111418,0.0448943127741702,0.0744492773616729,0.741605859634805,0.886849214627125,0.660758094948474,0.974566424926898,0.801808143068433,0.963501794121628,0.00106020478197929,5.37645508559744e-30,1.26972792376121e-23,3.74329187731945e-32,3.62436351017893e-06,1.03729355909661e-09,0.317446636642192,0.321022230355979,0.105544124308688,0.302804191998151,0.051949987441405,0.0733339784611627
0.256648774851178,0.0889242178525881,0.0258601152346164,0.0234332677804385,0.000681108109520579,0.0516622915313573,0.388666313093738,0.597778021169385,0.646448309644519,0.998686428376849,0.983698194365696,0.982448634467972,2.57753951843094e-27,3.58800118148348e-38,1.0038766114341e-06,6.05932551742049e-16,6.68575859981809e-07,1.12838985238279e-32,0.221421753694315,0.370616607762049,0.02739400704667,0.0210272920946761,0.00069265120785646,0.00969736764771243
0.474627863390373,0.250192221889759,0.387359238739069,0.396249523739324,0.28371949945316,0.263587483681677,0.974925747213103,0.906123054230804,0.664147747289981,0.991409659779311,0.920200203150892,0.981349338399807,1.66838656017048e-25,8.4419780848548e-18,3.27127822758951e-05,1.41396534716644e-05,7.26231141306526e-20,1.47189470533959e-25,0.760880635819312,0.274821849040127,0.376851838014389,0.381494182082178,0.295381887744166,0.610754584558167
0.369206288216785,0.454447309308496,0.131289190758697,0.294743720585238,0.342143389998089,0.562224844094552,0.32919036586131,0.249315832875557,0.96622405114466,0.529162170926242,0.940076908198006,0.687644476616798,8.58876827369383e-29,1.75799418088726e-08,0.000694096341592838,1.19226288320695e-05,8.67468849456262e-22,1.28464662183081e-28,0.556058426467005,0.388890787265958,0.169874853769956,0.284420405854076,0.404815329207446,0.695057403959912
0.0195383494023736,0.0796457116926394,0.577843409293444,0.665075231447626,0.807563249813878,0.91832845770244,0.989526438604878,0.510913930545427,0.324745123907956,0.371297635021132,0.994123263431358,0.712864283653824,3.71498632283317e-22,6.78613349904638e-17,0.143579376161356,2.23481799500792e-14,3.00807582235298e-12,4.3878070415983e-31,0.0190484483175668,0.135099448418854,0.533571942289259,0.595651126813358,0.756454167991892,1
0.416894816873757,0.181951011175727,0.150992391762133,0.385900715042947,0.262911571344247,0.490621579686447,0.872498695421026,0.987639979864085,0.696897925869119,0.822572069886186,0.993079581101034,0.992529096842291,8.41279364461835e-15,2.54844877573721e-33,4.12545161833557e-18,4.72484789226663e-17,0.00323516151820136,2.65049224743563e-09,0.434369435085657,0.716563228030549,0.124409890858228,0.724507190082544,0.264285496640719,0.557170930491948
0.0686266604575426,0.126028049417687,0.425992559635072,0.334064689051833,0.222881831616651,0.486493144172981,0.978025296502201,0.989272662504926,0.941647141065825,0.982135834992557,0.922850929787566,0.991925699927805,1.26140353544314e-09,4.61615266404577e-30,1.51018580738742e-08,3.29430763064411e-21,0.00013749172783665,5.66186818725003e-16,0.0597856258963725,0.329268187505977,0.430032611947876,0.706590153651493,0.215014096307528,0.508011809172313
0.577530958643325,0.948547574257749,0.872877053203203,0.183091484256543,0.84112155735836,0.0435446630799047,0.982332094178659,0.994501845413796,0.994969770414364,0.951170028155698,0.981030448920387,0.956926313499434,0.17975903888667,2.80046919337664e-17,1.30912144177653e-26,5.11114486569042e-27,3.78598604227425e-15,0.717461550999672,0.569185998129583,1,0.870459105706071,0.225549960956241,0.827011403442378,0.026795667709313
0.967721079000445,0.976081266086609,0.983100548394853,0.970140259260125,0.0145915596221251,0.0870409926061513,0.129977631250919,0.932059314991821,0.798757222002194,0.99043151589516,0.990637753075392,0.993443879705533,3.81594706742742e-18,1.03999434878851e-31,0.00304937160190303,1.0332087835153e-25,0.5893072936767,9.93312931771466e-40,0.941294173935615,1,0.960116901896461,0.975159455567965,0.01101526006636,0.132192850634154
0.232922343886521,0.440646097861222,0.436060572804022,0.180652087941136,0.397714395398612,0.517354875406168,0.705413574512388,0.933214274082991,0.747185743528723,0.125642184763493,0.412593970814471,0.580087585378595,1.96269810136061e-17,9.25980218081083e-16,0.505983824726975,4.19457657852307e-12,8.77234890118112e-23,2.78031157008746e-41,0.24404998571785,0.637994536498692,0.397376435640231,0.153558145574317,0.46050687464016,0.775369764271247
0.154557836014931,0.553240868673669,0.191043809489654,0.235491405466261,0.862720627478135,0.805333564267554,0.994628782754939,0.722896355150772,0.776768143328012,0.992939673108338,0.992072807317627,0.876205185354494,5.33894199849678e-32,0.319831991366401,3.86682267140025e-28,4.11564187821043e-15,2.20115007654658e-26,2.42291297508598e-13,0.193118557221195,0.607823117851388,0.532350705951601,0.185560428197534,0.673618041644355,0.810032402384466
0.155145339606411,0.308674583671849,0.455267220683915,0.0650224592918441,0.380474816520837,0.458186208255169,0.935173996061827,0.967183468986081,0.534561350356651,0.16446389730506,0.337742839422107,0.759191599779295,9.74080322633229e-31,0.203303481827503,1.69766441008308e-15,1.07077610228131e-11,1.52064644056058e-32,1.12296005649236e-18,0.749878044507123,0.318653654103657,0.425015211489463,0.0664268184465411,0.406895333882687,0.443712738088801
0.722014087769966,0.632471696922773,0.492301713888734,0.230666018531491,0.527867259399914,0.479270205425186,0.956323361240549,0.616586769915053,0.91573710805048,0.512237994402685,0.991904535017515,0.780573995539304,1.8960480957593e-33,4.2812462473645e-13,0.132835526471535,0.0167636649259783,3.8137770149606e-21,1.18435403925966e-29,1,0.551848284165286,0.516330251053052,0.232134350612126,0.421502272416644,0.73477841351336
0.0481838452129542,0.163901463035043,0.505518703578429,0.831582016239844,0.838672194340066,0.596446002876462,0.99109301303175,0.963916195415446,0.890925663446799,0.621254771564856,0.967763614373609,0.937564212951454,2.60312769962976e-15,2.76913488039964e-32,1.51803917858816e-16,6.97389638491083e-20,0.636142738743371,8.60218275827164e-12,0.0797149686764221,0.350488199931189,0.469051591132924,1,0.800291635527195,0.622733063147334
0.289054665763237,0.417883148096816,0.379858804362411,0.209967036313609,0.441629880596527,0.37434853068103,0.923406663117742,0.650227386058266,0.128074393306381,0.990806166228278,0.62745537256885,0.72482390328127,1.02280844694035e-28,0.0915024002088497,2.97095387277452e-36,4.65178886055127e-13,8.42595153571739e-24,0.000599938431241487,1,0.406161753728985,0.492419708622461,0.191876846689135,0.614524716479919,0.379009786991495
0.185293822674746,0.157165707749521,0.123163405939657,0.343646607089025,0.483880478279907,0.315651404151892,0.778431855292765,0.953511898551187,0.826275470702479,0.857857743783971,0.81250548835163,0.702428319964191,1.88091811635175e-11,0.0259424141965456,3.44210229324698e-27,1.30553119891997e-12,5.17762893294376e-21,4.56365501350532e-13,0.182306876282401,0.182343615900317,0.500993496041168,0.313503850037746,0.841298783271164,0.287277181478967
