"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.776063116265387,0.266951882048862,0.522864501395535,0.456380736186175,0.000502765227758603,0.000499750124941317,0.000556483027294925,0.00096339113682548,0.00101010101010488,0.000972762645914397
0.317281545665631,0.355147911672421,0.205401116410571,0.904364715264586,0.000501504533261535,0.000499750124993201,0.000798084596967499,0.00090661831368994,0.000931966449207907,0.00099502487562189
0.0128181768362994,0.404510329553371,0.0745536378270552,0.00156494085195417,0.000500500500598529,0.000499750125186949,0.000515729757607216,0.000981354268891226,0.000961538461539427,0.000957854406132706
0.268954613136934,0.110961094760108,0.525461063695049,0.399852766625599,0.000499750124951387,0.000499750124937935,0.000726744186047046,0.00102669404517455,0.000974658869395719,0.000999000999003768
0.322191653399063,0.674764367801049,0.16320586531419,0.0261602967983812,0.000509946188789455,0.000499750124985164,0.000900900900900906,0.00102249488752661,0.000986193293885611,0.000975609756097669
0.421227514564431,0.190341425170424,0.380757707461619,0.35493758575875,0.000546395506365342,0.000499750124941863,0.000766871165696264,0.000904977375566731,0.000971817298358987,0.00102459016393443
0.204650167558017,0.561179075176435,0.170902375121337,0.0300271242151977,0.000501253137116926,0.000499750124937558,0.000681663258379526,0.000968992248062182,0.000950570342205327,0.000951474785923459
0.290077421672108,0.847564256621285,0.661560614257878,0.707575623977232,0.000500000000001596,0.000499750124937559,0.000795544948289886,0.000972762645916572,0.00102354145342937,0.00090991810737702
0.510828788771967,0.878233272138643,0.64393446364955,0.815764942118856,0.000503524863231768,0.000499750124973723,0.000665778961385301,0.000989119683513568,0.000976562500000253,0.000938086303939996
0.63229089800398,0.604488036733531,0.490240716617622,0.226504662165953,0.000508648293164338,0.000499750124938725,0.000836120401363828,0.000916590284143989,0.000965250965250966,0.00102459016393445
0.610194032940699,0.635191714302753,0.20048046481068,0.0194532006136609,0.000501504522246819,0.000499750124938182,0.000859845227858992,0.000951474785919283,0.00100401606425703,0.000991080277502478
0.597669762124044,0.688127624838398,0.17329336171774,0.158541189972468,0.000612756333502557,0.000500000000044928,0.00071994240460782,0.000986193293885686,0.00101729399796547,0.000942507068803023
0.909797705425816,0.053856420553756,1,0.753049973538199,0.000512040905301048,0.000499750124937531,0.000677506775067768,0.000931098696467168,0.000977517106549375,0.000967117988394724
0.267158218884518,0.726034202416054,0.873638181121315,0.257947157326451,0.00051493723537862,0.000499750124949776,0.000893655049151033,0.000955109837631328,0.000969932104752668,0.000998003992023696
0.298545359707286,0.0141620944384643,0.673089692611359,0.370394192542454,0.000502512583327443,0.000499750124937812,0.00080000000003295,0.000960614793468403,0.000903342366757036,0.000936329588014999
0.559148397979495,0.248700817458687,0.132647039832633,0.659393774234426,0.000631697702233826,0.000499750124937574,0.000503018108841612,0.000940733772342544,0.000969932104757775,0.000896057347676047
0.903847190933439,0.415800441964964,0.762986759759303,0.29674158263186,0.000573363944636424,0.000499750124938387,0.000707213578530501,0.000985221674898087,0.000989119683485964,0.000949667616335968
0.883562481193981,0.15901887606997,0.430420143162892,0.0413740808007123,0.000520856586404154,0.000499750124937833,0.000516262261228713,0.000974658869395862,0.000957854406130798,0.00091911764706159
0.109307294482189,0.175582333192976,0.715468825989288,0.0032335360981654,0.00050025012510385,0.000499750124937544,0.000641025641028096,0.00093808630394001,0.000958772770853316,0.00096711798839484
0.967059641276144,0.977691629114797,0.157120765424033,0.711893832774832,0.000512560111359289,0.000499750124952234,0.000697836706211677,0.00101214574898785,0.000938967136151364,0.00102145045965496
0.406911341511347,0.257771340603728,0.558315788705954,0.0150420423570293,0.000501253143049959,0.000499750124940253,0.000559284116331396,0.00100200400801608,0.000955109837631593,0.000940733772342541
0.0242975624061863,0.321602782627928,0.892864946621419,0.246045822420759,0.000500500504335228,0.000499750124937533,0.000527426160338426,0.00101419878296163,0.000967117988395975,0.000989119683482034
0.85040194993292,0.966178692667976,0.577404740082037,0.00802573675284062,0.000504286758092971,0.000499750124944641,0.000771604938319744,0.000932835820895524,0.000956937799043349,0.000971817298347915
0.584582980733449,0.71750906998657,0.471960059950231,0.852728459969922,0.000500250125193896,0.000499750124938008,0.000538502961766397,0.000983284169124877,0.00100603621730382,0.000963391136801597
0.932468593069403,0.961867222932992,0.190475981518806,0.918428242838544,0.000501504515870346,0.000499750124977764,0.000557413600891862,0.000987166831195138,0.000919117647058834,0.000984251968504151
0.930376546623688,0.111022942843057,0.473349519947165,0.131104699948017,0.000499750124939274,0.000499750124945703,0.000973709834469524,0.000970873786407857,0.000972762645914434,0.000933706816063552
0.336768758062798,0.193256439166368,0.31959055642508,0.193427262836419,0.000506073270977017,0.000499750124939385,0.000692520775623625,0.000987166831194671,0.000978473581213313,0.000999000999009779
0.760027794628256,0.00804246657012458,0.0494197303478252,0.29641410863224,0.000500500500552506,0.000499750124942438,0.000835421888053482,0.000964320154292163,0.000916590284143155,0.000956937799043495
0.327962911888898,0.0649850521970264,0.431062702200556,0.0206373063353266,0.000500000000008735,0.00049975012494254,0.000646830530470413,0.000998003992015968,0.000949667616334945,0.000989119683481704
0.438685096023514,1,0.0580367290674051,0.0171426167527851,0.000508132234260941,0.000499750124938181,0.000733675715360081,0.000974658869395754,0.00100908173562059,0.000976562500000025
0.832661495878976,0.200966686004791,0.268347440177386,0.0936121264473822,0.000500000000135752,0.000499750124966714,0.000632511068944424,0.000965250965262001,0.000994035785288373,0.00097560975609762
0.563546377803629,0.0644025063809157,0.607276512662037,0.318404883957112,0.000505817010701764,0.00049975012493831,0.0006393861892658,0.000972762645914533,0.00097465886939577,0.000997008973081237
0.853281697762586,0.516225440964169,0.110399413734696,0.381550337316789,0.029683036775726,0.000499750124937553,0.000566572237961127,0.000954198473282455,0.000968992248062235,0.00102880658436214
0.887580297533036,0.370623139802896,0.817024659329535,0.478342336606225,0.000500000000386719,0.000499750125002327,0.000557724484104925,0.000993048659384413,0.000954198473282631,0.000981354268900166
0.812049764603005,0.381729677733796,0.495032396986458,0.954390105286368,0.000518689531596795,0.000499750124937531,0.000521648408972423,0.000988142292493327,0.0009596928982765,0.00099304865938432
0.491960931322313,0.812371153319845,0.0823631240980863,0.6439725233654,0.000947754499554595,0.000499750125210468,0.000517330574236951,0.000946969696969831,0.00096525096525294,0.000949667616335361
0.199133190706159,0.181691877774691,0.834272341278456,0.528932672482484,0.000651029223084611,0.000499750124938888,0.000519210799584662,0.000977517106551905,0.000970873786431758,0.000997008973081439
0.306990749145316,0.362885727517127,0.275016324413149,0.103117755939762,0.00343046833577694,0.000499750125128362,0.000848896434644789,0.000984251968503937,0.000958772770853336,0.000992063492067563
0.158205430499332,0.680500170423785,0.675894080133895,0.492989006993854,0.000840830715953342,0.000499750124939142,0.00077639751552797,0.000962463907603722,0.000960614793468689,0.00101214574898785
0.821621129182598,0.419217676355374,0.394981155516314,0.0141520296353311,0.000500000000085107,0.000499750125040942,0.000564015792442253,0.000968054211035818,0.000946073793755945,0.00101010101010101
0.940397889981043,0.890569892269719,0.139550467838012,0.48399831980837,0.0549482841673185,0.000499750124939219,0.000923361034164374,0.00101317122594357,0.000961538461538767,0.000984251968503939
0.500569370484315,0.768686080315222,0.0319866094111012,0.459597945613637,0.000713981756262703,0.000499750124938034,0.000589275191583556,0.000922509225092252,0.000985221674879489,0.00101112234580384
0.202632466104722,0.893880971194611,0.151577724651153,1,0.000506329738750022,0.000506329113924277,0.00050916496945086,0.00100100100100163,0.0010090817356233,0.000988142292490338
0.429283547481967,0.79750546476001,0.382053204974218,0.424383964546067,0.000500000000317101,0.000499750124938148,0.000906618313700545,0.000938967136150235,0.000934579439277693,0.00099403578528827
0.148914384767673,0.293662540449856,0.324208008108649,0.0128727454278822,0.000499750124944854,0.000499750124937552,0.000544959128065894,0.000960614793467834,0.0010266940451801,0.00094428706326724
0.206473030165111,0.00433916296506776,0.779285631227511,0.328003763616472,0.00058327179055089,0.000513083632634456,0.000733675715334059,0.000969932104752728,0.000987166831194478,0.00103626943005192
0.901171666316558,0.532441369445625,0.0987822789707091,0.258643809266366,0.135466979915867,0.00049975012493795,0.000802568218301298,0.000936329588015919,0.000996015936255086,0.000986193293886412
0.72973683009435,0.0860714954352017,0.528095308951081,0.347447988792776,0.000530855700797113,0.000499750124937822,0.000868055555560974,0.000940733772343786,0.000956022944550724,0.000936329588017288
0.37150530807528,0.0100384249271596,0.591487375550565,0.47893717258018,0.000501253148544944,0.000499750124937665,0.000655737704919152,0.00100603621730382,0.000986193293885602,0.00097560975611075
0.560508289949616,0.0981262121679248,0.198176020053322,0.169485811174716,0.000507357081103704,0.000499750124940577,0.000986193293886813,0.000912408759124089,0.00100200400801606,0.000985221674876848
0.35339730403598,0.115370863951146,0.617984143486886,0.406759904969109,0.000499750124937962,0.000499750124937804,0.00077519379845111,0.00101522842639745,0.00096525096527408,0.00101522842639837
0.239727583106489,0.843394227015548,0.479726714472649,0.691848687240085,0.000499750125002954,0.00049975012497129,0.000520562207184132,0.00100704934541799,0.000979431929480942,0.00101214574898818
0.227018084695261,0.742518372106256,0.591314893531807,0.00628293360767578,0.000507614558346933,0.000499750124938406,0.000553709856036884,0.000949667616334639,0.000968054211037158,0.000892060660125299
0.83259605635688,0.128386322154755,0.112889548296746,0.525976708525584,0.000501504514947784,0.000499750125226399,0.000906618313690107,0.000949667616334344,0.000968992248062703,0.000965250965250965
0.370757737232739,0.0341715032538483,0.203534674877661,0.621798987021596,0.000578458707263883,0.000499750124944499,0.000730994152047948,0.00102145045965271,0.000946969696986277,0.00100300902708124
0.035778809713122,0.415813365104137,0.399523663908519,0.114844702831436,0.000513349386403822,0.00049975012493757,0.000529100529100781,0.00102249488752556,0.000964320154291707,0.000956937799043242
0.866151520367842,0.987378761225565,0.702427014210278,0.0498742659385539,0.109562296640331,0.000499750124946301,0.000907441016532657,0.000978473581213326,0.00095602294455119,0.000974658869396037
0.1030408653935,0.112148489760212,0.38832195845349,0.471430139462081,0.00051072817289649,0.000499750124942732,0.000706214689288538,0.000948766603415593,0.00102040816326533,0.000976562500000112
0.63701971135244,0.741420451763504,0.599127624657365,0.375547109069725,0.000500000000843754,0.000499750124938086,0.000897666068222622,0.000970873786407805,0.00101317122593718,0.000987166831194533
0.894967092024502,0.966663965633887,0.252254685611736,0.380568853392328,0.000503271274950025,0.000499750124941381,0.00053821313240075,0.000972762645914429,0.000897666068222621,0.000962463907609141
0.490713097638732,0.0261466727594387,0.129325118314466,0.00773547352074849,0.000502512679830996,0.000499750124939286,0.000591366055588443,0.000904159132012381,0.000977517106554907,0.000982318271119956
0.965044852134978,0.211207962327341,0.30713165556718,0.646496513115475,0.00051627428340513,0.000499750124984456,0.000754716981135517,0.000933706816060251,0.000956937799043063,0.00101419878296218
0.00710249819416959,0.766531206754717,0.491877866878493,0.394576652473712,0.000503524737245296,0.000499750124937565,0.000525210084034244,0.000985221674876851,0.000902527075812281,0.00104602510460791
0.496725895238902,0.864184745368216,0.235292076985193,0.98825146093073,0.00132826811281195,0.000499750124940684,0.00053995680345662,0.000956937799043062,0.0010030090270879,0.00100806451619455
1,0.641927000497076,0.676411085601607,0.507423864219639,0.000505305914425147,0.000499750125600729,0.00053022269353801,0.000986193293885695,0.00103305785123967,0.00093632958805214
1,0.562099084600898,0.410105413854463,0.446613276559634,0.00767397445467617,0.000499750124959345,0.000728862973766423,0.000950570342205347,0.00100603621730994,0.000983284169124958
0.262162544626563,0.864602245665835,0.398443594023089,0.119065556038322,0.00052557925873669,0.00049975012493855,0.000653167864155782,0.000991080277504362,0.000946073793755938,0.000967117988397409
0.763661676147403,0.466401942952519,0.121120018538217,0.448400303503113,0.986932425766884,0.000499750124938013,0.000523560209738671,0.000920810313075512,0.000991080277502481,0.000892060660125124
0.736483126513509,0.4128001735747,0.958891705777592,0.0467129038372763,0.00053141679046816,0.000499750124947557,0.000980392156862746,0.000871080139372949,0.000994035785297102,0.00101419878296148
0.560007203405641,0.283669296771919,0.895750348902412,0.0502110905885865,0.481497297157937,0.000499750124937785,0.00062305295950255,0.000919963201472041,0.000981354268891145,0.000991080277502736
0.972727334285786,0.976804926839148,0.00189145294404054,0.726086253600515,0.000500250125211975,0.00049975012493758,0.000743494423796488,0.00098328416912507,0.000930232558139987,0.000981354268896303
0.369094809773674,0.273837676915813,0.39522337502575,0.380063539660412,0.000543558532462465,0.000499750124952827,0.000791139240506711,0.000989119683490276,0.000984251968504447,0.000953288846520746
0.899022328381936,0.44699352799645,0.204779832392112,0.152657649506572,0.000500250125084841,0.000499750124939539,0.000647249190938688,0.000943396226415095,0.000984251968504265,0.000948766603427568
0.116294545632694,0.378343392383705,0.717044568948732,0.98754938392238,0.000506073492931598,0.000499750124949585,0.000547345374931617,0.00102880658436214,0.000964320154291225,0.000992063492063518
0.794023642621576,0.713579843850559,0.165927627643725,0.0109402506866093,0.000499750124987946,0.000499750124937539,0.000528262018082051,0.00098135426889108,0.000972762645915168,0.000957854406130584
0.786408797837446,0.781463743104489,0.966165088345519,1,0.000924677929889545,0.000499750124972483,0.000581057524694945,0.000974658869400136,0.00100806451612905,0.000954198473283125
0.196260083880573,0.589196669671703,0.268208255518675,0.0343870088018133,0.000569086237900446,0.000499750124937756,0.000795544949973469,0.00100806451613223,0.000934579439255052,0.000985221674876875
0.781018493511185,0.988760496976346,0.00860059327812342,0.507441875942587,0.000500000000012917,0.000499750124937839,0.000626174076394946,0.000978473581213765,0.000998003992016091,0.0009861932938858
0.563542257578307,0.370047656591795,0.0906861878872739,0.00174804556298928,0.000499750125020018,0.000499750124938769,0.000562113547066534,0.000957854406130541,0.00100502512562815,0.000992063492063492
0.0579423221648784,0.885901727449183,0.695412172198164,0.0419148849742882,0.000557896886726489,0.000499750124938813,0.000577034045009704,0.000949667616334366,0.000974658869395712,0.000993048659386888
0.860260677980835,0.379736652533316,0.224629328491057,0.112908012513903,0.000500000000967523,0.00050175614651337,0.000501253132832855,0.000975609756102509,0.000934579439254641,0.00100401606425705
0.785546439671753,0.472238759317679,0.891700335338782,0.065711626713088,0.000527506184658677,0.000499750124978938,0.000568504832324787,0.000980392156865451,0.00100300902708127,0.000984251968504323
0.738788806857397,0.402123046398472,0.264445957724002,0.183658993572725,0.000503018128980745,0.000499750124937537,0.000870322019147197,0.000946073793766424,0.000958772770854976,0.000983284169124886
0.746346466866896,0.754908810301611,0.0950802196715105,0.00399789481941354,0.000501756149244197,0.00049975012493754,0.000924214417744935,0.000977517106549384,0.000916590284143146,0.000985221674876962
0.898956943622995,0.283686155428976,0.045503321275363,0.66631340553671,0.000514672873112814,0.000499750124988708,0.000989119683481888,0.000969932104752819,0.000951474785918493,0.000968054211037459
0.553190678986381,0.108003128940981,0.112360783620512,0.345993795759231,0.000500751131067001,0.000499750124938145,0.000623830318165447,0.000980392156863453,0.000987166831194682,0.000971817298347914
0.663647981948695,0.164823010803262,0.453268629146561,0.4165774403057,0.000500250125651779,0.000499750124945644,0.00053475935828946,0.000993048659387368,0.000966183574891327,0.000960614793468979
0.602581782561031,0.502484343321767,0.750154275243515,0.369955303289709,0.000499750124939215,0.000499750124937718,0.000596302921886786,0.000880281690141039,0.000968992248062124,0.0010090817356344
0.247323736581425,0.897669681730027,0.835971020075512,0.0503776262006896,0.00058712963521786,0.00049975012498328,0.000563380281707829,0.000992063492063756,0.000991080277502951,0.00100000000000048
0.700355972175005,0.930113478949153,0.259335430277905,0.503886686551363,0.00050735710523648,0.000499750124937533,0.000701262272089976,0.000966183574879293,0.00100000000001092,0.00100401606427651
0.839573905033658,0.703865308978741,0.354763321784856,0.120493964133932,0.0672871246059893,0.000499750124938268,0.00088339222614841,0.000961538461538734,0.000991080277502488,0.000968992248062022
0.150621267543753,0.402128436652202,0.810970151223406,0.000861629326885342,0.000499750125101011,0.000499750124937538,0.000819672131148801,0.000950570342205428,0.000964320154291991,0.000966183574879227
0.3117717229397,0.473134067075677,0.157155221860887,0.694809425533435,0.000518150987060214,0.000499750124938242,0.000858369098713094,0.000976562500004218,0.000961538461538463,0.00100502512562814
0.0960738633243256,0.781629461193709,0.050068500667431,0.182678977784182,0.000501504514332937,0.000499750125004999,0.000795544948291279,0.000969932104754632,0.000970873786408469,0.000989119683523773
0.977682900603291,0.520869872971981,0.0804049462205122,0.240992528058818,0.000507356846151788,0.000499750124937719,0.000581395348843911,0.000958772770853527,0.000969932104753753,0.000996015936255003
0.944897559703974,0.927935228364397,0.187451474704558,0.275032897702059,0.000508906634354797,0.000499750126689076,0.000988142292494191,0.000984251968503965,0.00100704934542643,0.00097560975609816
